1261;11282;18948;
1262;18948;22487;
1263;22487;18951;
1264;1055;20419;
1265;20419;23713;
1266;23713;163;
1267;163;161;
1268;161;19601;
1269;19601;162;
1270;162;16765;
1271;16765;146;
1272;146;16764;
1273;16764;15146;
1274;15146;15147;
1275;15147;15235;
1276;15235;15236;
1277;15236;14896;
1278;14896;19600;
1279;19600;143;
1280;143;21818;
1281;21818;17201;
1282;17201;8302;
1283;11290;27380;
1284;27380;21500;
1285;21500;27381;
1286;27381;21502;
1287;21502;1159;
1288;1173;1169;
1289;1171;1173;
1290;1173;22968;
1291;22968;1172;
1292;925;8863;
1293;8863;23006;
